a,b,c,d,e,f,g,h,j,k,l,m,n,o,p,fecha,monto,score,fraude
4,0.8834,5507.95,8,0.0700787401574803,2,BR,4,cat_74e2d21,0.09429960014390204,1018,120,1,Y,N,2020-04-21 16:58:42,24.49,49,0
2,0.9999,1067.72,23,0.0000000000000000,49,BR,0,cat_22e82a7,0.15703764916567664,5765,70,1,,N,2020-04-13 21:05:23,811.37,74,0
4,0.8088,2069.56,50,0.1898876404494382,34,BR,31,cat_cb71898,0.84236372573765905,3707,1217,1,Y,Y,2020-04-19 00:20:59,17.53,71,0
4,0.8451,24641.08,20,0.0276134122287968,200,BR,7,cat_381751d,0.39160102009910602,1489,530,1,Y,Y,2020-04-04 10:31:41,34.72,69,0
4,0.7971,100047.57,26,0.0000000000000000,1,BR,27,cat_ac80df9,0.24523083460735862,132,130,1,,Y,2020-04-16 20:40:09,24.66,74,0
4,0.7413,10226.68,30,0.0000000000000000,20,BR,3,cat_a11afcf,0.89541108454240614,931,664,1,,Y,2020-04-21 16:06:06,23.16,26,0
4,0.7652,95556.05,2,0.3009118541033434,11,BR,1,cat_7fb5727,0.81876731808836567,2396,64,1,,N,2020-04-06 21:20:22,6.44,48,0
4,0.7308,13955.80,4,0.2185430463576158,123,BR,11,cat_ec57efb,0.73656793436655477,4126,169,1,,Y,2020-03-24 11:01:00,9.16,51,0
4,0.2684,284700.15,17,0.0000000000000000,0,US,46,cat_7d0d3cc,0.49960196276734337,188,187,0,,N,2020-03-28 12:59:54,110.10,87,0
4,0.6706,2534.73,27,0.2937293729372937,0,BR,16,cat_f79d120,0.7867662196167835,125,122,0,,N,2020-03-09 07:38:57,6.74,3,0
4,0.8003,70238.61,14,0.0000000000000000,8,BR,13,cat_8d714cd,0.35424823784932968,1080,208,1,Y,Y,2020-03-18 11:46:56,25.70,34,0
4,0.7906,289787.88,1,0.9318466264648993,1,BR,3,cat_17ccd04,0.16787595339016192,135,0,1,Y,N,2020-03-25 19:05:52,17.20,97,1
4,0.7384,13929.24,11,0.9360318033971810,0,BR,5,cat_082e5ce,0.883596838115011,4536,98,1,,N,2020-04-11 10:43:19,5.22,32,0
4,0.7700,62213.48,11,0.2277992277992277,108,BR,4,cat_81c6aba,0.029949046594076378,6044,20,1,,N,2020-03-23 21:46:36,5.47,2,0
4,0.7033,6983.34,2,0.8277777777777777,1,BR,11,cat_d5df818,0.28728997623866093,1269,20,1,,N,2020-04-17 19:09:24,3.54,0,0
2,0.5612,2507.58,28,0.0000000000000000,253,AR,3,cat_a267e66,0.51094143932511216,3367,205,1,,Y,2020-04-14 19:48:51,15.68,91,0
4,0.7503,19598.85,17,0.4761904761904761,42,BR,16,cat_becb32d,0.39618627228480463,6807,223,1,,Y,2020-04-16 09:26:53,4.79,70,0
4,0.9500,16131.92,5,0.1497995991983967,12,BR,0,cat_72781ea,0.21700638306442244,1265,307,1,,Y,2020-03-25 07:00:53,39.53,35,0
2,0.5505,63043.00,6,0.0000000000000000,90,AR,4,cat_af943dd,0.80093880455715549,4566,372,1,,Y,2020-03-24 16:48:18,4.50,30,0
4,0.8099,30655.41,,0.3781512605042016,4,BR,45,cat_e830a06,0.64499929950956769,1474,,1,Y,N,2020-04-01 08:38:31,9.86,20,1
4,0.8356,26967.67,18,0.0000000000000000,0,BR,15,cat_4744ece,0.63850519455132115,691,214,1,,Y,2020-04-12 20:51:38,31.13,0,0
4,,,38,0.3755615453728661,3,BR,45,cat_8ef7164,0.55050221563022461,1481,321,1,,Y,2020-03-12 22:22:36,12.30,59,0
4,0.5359,61615.48,1,0.1397849462365591,3,AR,47,cat_95dcef3,0.92210765492129099,2988,0,1,Y,N,2020-03-28 17:31:42,29.17,70,0
4,0.6678,4323.34,22,0.2483333333333333,48,BR,9,cat_f39de93,0.34108611965293179,1393,71,1,N,N,2020-04-17 12:21:41,11.82,30,0
4,0.7027,63312.20,50,0.0000000000000000,17,AR,12,cat_7d79cff,0.61020209418494176,3994,608,1,Y,Y,2020-04-02 22:34:39,42.14,92,0
2,0.4960,71337.76,12,0.0000000000000000,71,AR,12,cat_768e998,0.63644649937910813,3452,39,1,Y,N,2020-03-10 17:05:59,24.04,70,0
4,0.6486,29266.83,1,0.0000000000000000,3,AR,8,cat_e9fe40f,0.48864852765307987,4120,1,1,Y,N,2020-04-17 12:33:49,39.59,56,0
4,0.7896,99118.15,50,0.1252950789903758,7,BR,29,cat_315477d,0.76985767092832091,1235,570,1,N,Y,2020-04-18 13:52:55,10.85,9,0
4,0.6618,158237.39,17,0.0000000000000000,8,BR,10,cat_29bde10,0.89268085736653546,1116,174,1,Y,Y,2020-03-14 10:37:14,31.21,48,0
4,0.8300,522788.31,36,0.0000000000000000,17,BR,29,cat_cf808ab,0.18855617031498184,3967,152,1,,Y,2020-03-27 09:53:01,67.84,67,0
4,0.7795,102419.19,20,0.1688014250572567,6,BR,10,cat_ae4bcb1,0.41844801284252142,1546,1130,1,,Y,2020-03-08 22:08:18,26.21,14,0
4,,,2,0.1537505823885696,-1,BR,15,cat_303c45e,0.75674288173004811,3407,99,1,,N,2020-03-10 13:47:36,14.33,40,0
4,,,4,0.0000000000000000,90,BR,0,cat_7d0459e,0.61169450318723761,1696,188,1,,Y,2020-04-16 23:54:55,48.92,73,0
2,0.8105,5631.77,2,0.0000000000000000,0,BR,1,cat_6c4cfdc,0.41585091971032284,517,152,1,,Y,2020-03-24 11:13:49,10.10,70,0
4,0.5559,136007.17,3,0.0000000000000000,-1,BR,0,cat_604df77,0.54404800059879577,4057,397,1,,Y,2020-03-24 22:33:42,26.06,54,0
4,0.7661,22981.95,50,0.1991404011461318,18,BR,8,cat_e41d6ce,0.5677261045989006,1211,908,1,,Y,2020-03-20 09:52:42,14.29,62,0
4,0.8464,135156.33,9,0.1853686416460278,49,BR,24,cat_51aa327,0.34067454046266121,4945,187,1,,Y,2020-04-10 11:31:27,9.97,40,0
4,0.7145,972798.58,9,0.2187904468412942,4,AR,18,cat_925128f,0.075179965573589413,2799,75,1,,N,2020-04-20 07:49:39,19.92,62,0
4,0.8367,21466.02,36,0.0866385819887131,1,BR,19,cat_c8fff07,0.90171974776135499,4113,389,1,,Y,2020-04-08 12:35:53,24.20,56,0
4,0.8120,765663.83,2,0.0000000000000000,149,AR,1,cat_b667bfa,0.66643821196613118,5127,384,1,,Y,2020-04-16 21:29:07,107.41,4,0
4,0.7483,45046.43,19,0.0000000000000000,8,BR,29,cat_067ded9,0.76967101977696473,2792,681,1,,N,2020-04-15 13:37:52,31.79,58,0
4,0.8050,2955.48,35,0.2809523809523809,27,BR,34,cat_08520c7,0.28157857248556795,3272,240,1,N,Y,2020-04-18 10:12:00,4.14,35,0
2,0.3895,1894.41,2,0.0000000000000000,14,AR,35,cat_d5975ae,0.5356508800040487,5121,1,1,N,N,2020-04-05 17:54:42,3.87,95,0
2,0.7535,2392.70,9,0.0000000000000000,2,BR,7,cat_462ec1f,0.19584505458324841,1737,131,1,N,N,2020-04-19 21:04:04,246.16,84,0
4,0.7337,148969.54,50,0.3562231759656652,2,BR,50,cat_9d78e2e,0.50511012797537802,4862,450,1,N,Y,2020-03-14 10:58:34,15.05,18,0
2,0.5788,2506.98,1,0.0000000000000000,0,BR,53,cat_b343b00,0.80982190598397708,0,0,0,,N,2020-03-10 15:13:26,333.73,88,1
4,0.7407,111328.39,25,0.0000000000000000,11,AR,5,cat_7d9721a,0.50110838778399014,1861,79,1,Y,N,2020-04-05 18:12:25,135.06,63,0
4,0.7417,93591.85,7,0.5933333333333333,2,BR,2,cat_53166f5,0.11945586538079667,757,21,1,N,N,2020-04-09 12:37:00,2.86,65,0
4,0.6589,7291.91,8,0.0000000000000000,0,BR,13,cat_9eff754,0.17806794416829774,180,180,1,,Y,2020-04-06 17:00:01,30.98,80,0
4,0.7975,493807.84,3,0.0000000000000000,0,AR,0,cat_9794f65,0.2130945217945488,1316,273,0,,N,2020-04-07 20:36:21,628.19,6,0
4,0.7131,8240.41,17,0.2152173913043478,0,BR,13,cat_8ef7164,0.27860137959097031,689,26,1,,N,2020-03-16 22:04:56,9.90,80,0
4,0.8043,42439.88,17,0.5809815028322221,0,BR,24,cat_0e2f57d,0.95205086521014337,832,186,0,,N,2020-03-15 11:21:36,42.94,86,0
1,0.7813,4682474.77,1,1.8000000000000000,0,BR,15,cat_a11d605,0.61244680854006361,2333,0,0,,N,2020-03-28 17:58:42,3.54,67,0
4,0.0376,84.71,3,0.0791223013118418,25,BR,13,cat_0ce8061,0.95565458121691549,4796,0,1,,N,2020-03-18 19:00:25,72.74,38,0
4,0.7719,22766.50,10,0.3033898305084745,0,BR,10,cat_fa3661b,0.46474661710561804,144,141,0,,N,2020-03-15 07:30:39,12.70,75,0
4,0.4124,286017.42,1,0.0000000000000000,24,AR,47,cat_3dc1d37,0.5818644665351691,3031,0,1,,N,2020-03-25 20:18:02,39.70,89,0
2,0.3146,33109.54,1,0.0000000000000000,0,AR,5,cat_d5975ae,0.17453652106064155,174,174,0,N,N,2020-03-24 14:53:36,2.51,97,0
4,0.7944,14622.61,1,0.7635878626208736,0,BR,4,cat_c84c9c3,0.39782064679022255,1515,2,0,N,N,2020-04-12 20:09:04,5.66,3,0
4,0.8091,200378.55,50,0.2943181818181818,8,BR,20,cat_b23deda,0.37028713396145463,3347,272,1,Y,Y,2020-04-18 21:47:01,17.33,27,0
4,0.6595,79286.06,1,0.1474966170500676,0,BR,13,cat_1a1505a,0.36071420605076199,0,0,1,Y,N,2020-03-24 09:50:39,14.94,67,0
4,0.9623,5032.23,6,0.0145728643216080,5,BR,0,cat_df77305,0.19553802858444413,3031,78,1,,N,2020-03-31 20:16:05,39.17,17,0
4,0.6976,3780.88,2,0.5584572117316191,1,US,40,cat_02222ba,0.98275238102341689,3649,40,1,,N,2020-03-29 17:58:40,4.95,35,0
4,0.7068,1840998.77,2,0.3199084668192219,0,BR,33,cat_2ffee1f,0.58839263531335462,998,96,0,N,N,2020-04-04 23:44:08,42.75,76,0
4,0.7520,42880.89,50,0.0000000000000000,15,BR,45,cat_547849b,0.90587829668637454,3036,758,1,,Y,2020-03-25 15:08:50,31.68,16,0
2,0.6884,103094.90,50,0.0000000000000000,32,AR,29,cat_0fe77b1,0.6006259834313461,4214,647,1,,Y,2020-04-03 23:44:27,467.06,92,0
4,0.7182,132106.16,1,0.3423076923076923,156,BR,10,cat_b257419,0.2692774813696488,4238,65,1,,N,2020-03-25 07:32:12,5.15,71,0
4,0.7866,7394.70,2,0.0000000000000000,13,BR,0,cat_381751d,0.075284405603163407,894,2,1,Y,N,2020-03-27 15:28:24,34.99,87,0
4,0.8215,9137.47,21,0.7960000000000000,2,BR,3,cat_acfec5e,0.27162564632244113,2334,244,1,,Y,2020-04-14 21:06:13,4.76,36,0
4,0.6069,88572.02,1,0.1586193029490616,0,AR,8,cat_3203c7c,0.78358264595118854,919,0,1,,N,2020-04-15 12:10:13,34.39,55,0
4,0.7982,1276.08,5,0.0000000000000000,62,BR,18,cat_92270e5,0.49776532880467173,2779,16,1,,N,2020-04-06 18:33:33,23.26,22,0
2,0.8272,6017.38,14,0.0000000000000000,1,BR,1,cat_02711c1,0.91329938892496187,655,503,1,,Y,2020-04-14 11:18:26,104.46,80,0
4,0.7761,304188.58,20,0.0000000000000000,50,BR,33,cat_9e0061e,0.62408180510331235,3876,104,1,,Y,2020-04-19 17:02:02,68.14,24,0
4,0.7880,100293.94,19,0.0000000000000000,5,BR,17,cat_0f6c6e1,0.20019462205220151,1609,34,1,N,N,2020-04-02 21:23:17,37.25,67,0
4,0.7500,183754.10,8,0.2494033412887828,0,BR,23,cat_262daa6,0.31624597879049787,227,15,0,N,N,2020-04-11 19:14:49,15.81,75,0
4,0.7330,10452.46,24,0.2341176470588235,59,BR,0,cat_16d1857,0.29411390074783839,3040,44,1,,N,2020-03-19 23:01:36,18.19,53,0
4,0.7746,22921.16,24,0.6282906282906282,2,BR,6,cat_ad042e7,0.47577535980035535,3301,65,1,,N,2020-03-30 15:39:55,5.67,55,0
4,0.6465,141847.66,1,0.0000000000000000,0,AR,8,cat_d87d83f,0.59842166129649854,0,0,0,N,N,2020-04-12 17:45:59,136.96,15,1
4,0.8818,489317.49,26,0.0000000000000000,0,BR,2,cat_43b9c10,0.073341831174367655,741,175,1,,Y,2020-04-02 12:59:26,226.80,78,0
4,0.7506,133510.88,20,0.2200488997555012,104,BR,3,cat_3c689c4,0.93426761776436251,4408,1090,1,,Y,2020-04-09 18:40:24,8.54,68,0
4,0.5752,114175.45,36,0.0000000000000000,4,AR,0,cat_e600e6d,0.077081141938808884,648,81,1,,N,2020-03-26 07:57:54,58.42,19,0
4,0.7456,9892768.32,35,0.1063901203293223,70,AR,6,cat_925128f,0.10336189982329458,5036,302,1,Y,Y,2020-03-26 09:43:33,24.93,37,0
4,0.8181,280315.33,18,0.0000000000000000,204,BR,1,cat_86ec3b3,0.27176952091437911,6132,209,1,N,Y,2020-04-21 20:00:44,107.87,63,0
4,0.8995,550.49,5,0.0000000000000000,37,BR,0,cat_604df77,0.72850663454525133,6035,112,1,,Y,2020-04-15 18:32:21,55.64,41,0
2,0.8340,169675.58,3,0.0000000000000000,80,AR,26,cat_cd9b58e,0.29668035008494087,4309,66,1,Y,N,2020-04-03 12:56:55,33.51,12,0
4,0.5880,46823.27,50,1.1875046876171904,7,AR,45,cat_e458efb,0.11219176648737061,1759,630,1,,Y,2020-04-11 19:53:35,6.16,46,0
4,0.7755,34863.85,35,0.2185185185185185,72,BR,25,cat_7dc9c03,0.81879025392663252,5556,104,1,,Y,2020-04-01 18:13:29,5.32,62,0
2,,,50,0.0000000000000000,6,BR,14,cat_f9a78b7,0.23060884117765923,2785,435,1,N,Y,2020-03-10 00:25:52,4.43,9,0
4,0.8526,434288.49,2,0.0000000000000000,-1,BR,34,cat_1743189,0.78977079050312682,4527,88,1,,N,2020-04-21 06:56:46,26.51,86,0
4,0.7874,185291.31,43,0.0000000000000000,2,BR,6,cat_24efed4,0.94452195143850304,1006,172,1,,Y,2020-04-16 17:18:58,54.16,34,0
4,0.8012,102435.82,1,0.6006711409395973,0,BR,25,cat_f597e16,0.044395568805995822,86,84,1,,N,2020-04-19 13:36:09,5.87,54,0
1,0.6389,4899761.39,1,0.0119647859143657,1,BR,0,cat_e5ca240,0.5237866429467104,1281,1,1,,N,2020-03-30 22:01:04,497.33,94,0
4,0.7470,80469.73,15,0.0000000000000000,9,BR,1,cat_5353dc2,0.35832477719651123,1944,890,1,,Y,2020-04-21 16:05:50,26.88,39,0
4,0.8004,903927.14,25,0.0000000000000000,1,BR,30,cat_55c3f5d,0.54139519777631762,104,85,1,,N,2020-03-28 20:09:43,39.40,77,1
4,0.5339,27397.64,50,0.5135092431663769,4,AR,18,cat_9ed7364,0.056680649221725332,1552,473,1,Y,Y,2020-03-17 13:27:24,8.10,90,0
4,0.4994,3879.88,20,1.5103645833333333,18,CO,3,cat_3203c7c,0.40665185463985765,2091,988,1,,Y,2020-03-16 22:35:26,3.07,88,0
4,0.7146,160470.83,3,0.7410586552217453,5,BR,22,cat_20525f8,0.096463114963814434,4610,294,1,,Y,2020-03-23 22:04:35,7.38,18,0
4,0.8629,83068.90,10,0.0000000000000000,25,BR,7,cat_100ac18,0.23357623512432824,5179,38,1,,N,2020-03-29 11:53:28,38.12,39,0
4,0.9290,186.50,50,0.0000000000000000,11,BR,0,cat_1b21eb3,0.66263901944111936,4624,850,1,Y,Y,2020-04-21 17:13:44,38.08,14,0
4,0.5960,4300.44,8,0.0000000000000000,199,AR,5,cat_1091e68,0.73348319790449779,3764,1198,1,,Y,2020-04-16 16:30:45,112.29,27,0
4,0.7579,9106.27,3,0.1845493562231759,30,BR,11,cat_9c39285,0.71223646438491528,2453,87,1,,N,2020-04-17 19:08:29,13.77,27,0
4,0.7766,36737.91,50,0.1864831038798498,5,BR,20,cat_b9415f7,0.32061944129462105,1239,522,1,,N,2020-04-17 19:39:51,15.73,18,0
4,0.6424,37890.24,50,0.0000000000000000,83,AR,14,cat_66fabf5,0.14581706058304889,5542,1048,1,,Y,2020-03-23 09:41:15,125.22,31,0
4,0.7508,5811.57,50,0.2357142857142857,7,BR,26,cat_8bd8ceb,0.96956981999278824,1228,476,1,Y,Y,2020-04-14 14:26:04,8.00,51,0
4,0.7062,14015.74,8,0.1825396825396825,75,BR,14,cat_f070ddd,0.016770252513079953,2989,295,1,,Y,2020-03-31 19:05:01,7.45,35,0
4,0.8588,36137.73,50,0.3579136690647482,4,BR,6,cat_fc8b046,0.56503030799498077,696,504,1,,Y,2020-03-24 12:24:42,11.24,24,0
4,0.8148,202309.29,48,0.1783567134268537,2,BR,18,cat_496ee26,0.46006072353377547,3152,302,1,,Y,2020-04-16 14:14:01,9.57,63,0
4,0.5952,16542.40,44,0.2501847575057736,0,AR,4,cat_57bb0f9,0.26454359081263235,1773,307,1,,Y,2020-04-14 13:22:13,19.99,52,0
4,0.7965,26335.57,45,0.0659259259259259,2,BR,40,cat_e56c14f,0.77593719878497325,1082,272,1,,Y,2020-04-03 16:44:59,18.90,50,0
4,0.6638,9578.36,3,0.0000000000000000,18,BR,4,cat_45398dd,0.15032640449274837,1377,32,1,,N,2020-04-08 12:26:06,52.32,60,0
2,0.7501,9330.25,11,0.0000000000000000,0,BR,0,cat_46bb69e,0.92050293672325978,24,21,0,,N,2020-03-18 10:27:01,248.43,93,0
1,0.7644,68001.17,50,0.1496916152692115,1,BR,4,cat_9eff754,0.35369747142289043,263,259,1,,Y,2020-03-19 13:36:27,12.84,85,0
4,0.7711,168198.88,17,0.3972563589597027,1,BR,13,cat_ec170c7,0.75877583722741093,654,654,1,Y,Y,2020-04-14 01:12:05,6.67,82,0
4,0.7987,123181.52,40,0.1989319092122830,0,BR,15,cat_d69bed9,0.63366516675536388,1197,121,1,,N,2020-04-09 14:53:25,14.29,73,0
4,0.8303,16383.09,50,0.0000000000000000,-2,BR,3,cat_e41d6ce,0.96889441859186931,2950,505,1,Y,Y,2020-03-17 17:03:40,42.81,82,0
2,0.5525,32610.21,13,0.0000000000000000,20,AR,16,cat_f2dee25,0.0854540165828368,4028,44,1,,N,2020-03-16 17:10:40,250.28,80,0
4,0.6679,56339.47,50,0.4117540106951871,10,AR,3,cat_8e4bb92,0.17278413332845233,2706,364,1,,Y,2020-04-18 18:30:17,14.35,48,0
4,0.6370,15872.76,4,0.0579831932773109,44,BR,16,cat_b51ba8a,0.2429124185089897,2029,53,1,Y,N,2020-03-09 12:49:16,26.45,12,0
4,0.7145,75505.44,1,0.0000000000000000,0,BR,1,cat_683e26c,0.51392418572655885,7,0,0,N,N,2020-04-14 09:16:13,321.21,85,0
4,0.5781,118990.51,1,0.0000000000000000,6,AR,9,cat_a349b79,0.075071679282192605,2273,74,1,,N,2020-04-17 19:00:03,85.16,53,0
4,0.7625,267876.88,1,0.2289491330587220,2,BR,12,cat_74ac706,0.34322455563134469,1476,0,1,,N,2020-03-08 18:01:50,23.20,93,1
4,0.7541,4119.35,30,0.2077464788732394,21,BR,11,cat_64b574b,0.5654442814060765,2550,168,1,Y,Y,2020-03-22 21:19:01,6.00,38,0
2,1.0000,28.10,3,0.0000000000000000,61,BR,1,cat_dd63d98,0.65120239323129425,4725,285,1,,Y,2020-03-18 13:30:03,6.42,28,0
4,0.5406,12985.81,50,0.0000000000000000,7,AR,9,cat_00cba06,0.51802492938418965,1752,650,1,,Y,2020-04-15 12:34:37,62.31,20,0
4,0.7421,55577.75,7,0.3000909366474689,0,BR,30,cat_0dee1d2,0.33000695142861147,456,163,0,,N,2020-04-03 07:55:19,6.60,65,0
4,0.6896,97366.66,5,0.0107802316266281,36,BR,21,cat_28edee3,0.62075650231937374,3791,119,1,N,Y,2020-03-19 14:34:17,216.34,26,0
4,0.9186,127021.51,3,0.0000000000000000,69,BR,8,cat_43b9c10,0.84443876513883609,4456,5,1,Y,N,2020-03-13 20:30:43,142.62,74,0
4,0.7013,89194.06,50,0.1030498594774643,155,BR,3,cat_7bd9342,0.10041500528876313,5149,506,1,,Y,2020-03-30 07:12:52,19.12,11,0
4,0.7903,59455.56,1,0.0000000000000000,5,BR,41,cat_0a602b5,0.4706790599034143,1981,0,1,,N,2020-03-10 18:05:52,66.82,21,0
4,0.7933,39805.79,2,0.3797519007603041,0,BR,20,cat_6478a95,0.17467162141750592,226,224,0,N,N,2020-03-27 21:09:07,48.58,31,0
4,0.7635,141092.87,50,0.3734335839598997,63,BR,11,cat_b7febb2,0.79636138870180062,5233,792,1,,Y,2020-04-19 15:22:52,7.86,4,0
4,0.6416,66376.08,50,0.0000000000000000,16,BR,14,cat_d3c15ea,0.78398635837138286,3707,172,1,N,Y,2020-04-21 08:32:19,40.04,71,0
4,0.6909,82580.63,43,0.4050506329113924,32,AR,5,cat_6cc69af,0.47354750159804837,3446,261,1,,Y,2020-04-08 09:51:45,12.25,31,0
1,0.8696,2016848.15,33,0.1302392805524329,1,BR,44,cat_1711778,0.93646562675600009,826,79,1,N,N,2020-04-21 19:22:34,24.02,80,0
4,,,2,0.0530628694250403,5,BR,36,cat_6859f8b,0.95294971169103349,1557,135,1,,N,2020-03-09 19:55:46,33.12,4,0
4,0.7415,154115.91,7,0.0000000000000000,20,AR,5,cat_7b22fde,0.5085171842215459,2874,470,1,,Y,2020-03-28 13:24:36,42.95,18,0
4,0.6529,45999.32,50,0.2875989445910290,30,BR,5,cat_b0a41d6,0.74924386107052499,2526,544,1,,Y,2020-03-21 15:28:29,8.00,57,0
2,0.3824,79659.46,4,0.0000000000000000,6,AR,6,cat_d5975ae,0.87628099479636035,679,155,1,N,N,2020-04-21 23:46:43,6.09,60,0
4,0.7551,104137.27,32,0.1340909090909090,176,BR,26,cat_7427ef8,0.79458465591761751,2673,296,1,Y,Y,2020-03-19 15:37:59,9.41,23,0
4,0.6024,71622.17,50,0.1635447263017356,171,AR,5,cat_a961dc9,0.91488649647526188,6531,588,1,,Y,2020-03-24 10:58:29,23.76,74,0
4,0.7593,249074.58,50,0.3624772313296903,3,BR,35,cat_d69bed9,0.73278073795523824,4548,863,1,,Y,2020-04-09 21:31:14,10.48,14,0
4,0.7883,22161.61,50,0.1490847329684846,64,BR,16,cat_8b92772,0.4880398023288528,3432,552,1,,Y,2020-03-10 17:10:07,11.81,18,0
4,0.4297,1173.23,46,1.2179230769230769,37,AR,2,cat_3203c7c,0.8416514044634269,4716,610,1,Y,Y,2020-04-14 04:00:43,6.00,18,0
4,0.8016,27075.50,1,0.2271428571428571,10,BR,8,cat_9a8fa4c,0.40962868070772984,2218,0,1,Y,N,2020-04-09 22:20:25,13.36,49,0
4,,,12,0.2741379310344827,1,BR,19,cat_be0af8e,0.27587207166282468,172,82,1,Y,N,2020-03-13 11:24:44,12.55,71,1
4,0.8630,205881.42,2,0.0000000000000000,0,BR,29,cat_c03257e,0.3903489541703884,8,8,0,,N,2020-04-20 15:13:04,78.75,74,1
4,0.6317,92693.09,15,0.0000000000000000,39,BR,4,cat_4109cab,0.63003459276275819,1337,15,1,,N,2020-03-11 16:32:21,30.08,5,0
4,0.8171,2923.64,50,0.0000000000000000,26,BR,1,cat_be0af8e,0.45028187750509119,2647,1732,1,,Y,2020-04-10 20:10:59,25.90,61,0
4,0.7049,12466.01,50,0.9959959959959959,127,BR,18,cat_2fac964,0.45035659111120907,5396,778,1,,Y,2020-04-09 18:57:11,3.79,39,0
4,0.5149,57402.93,1,0.2191296296296296,1,AR,33,cat_a3fa313,0.83065146536380041,1876,0,1,,N,2020-04-17 15:11:48,24.86,93,1
4,0.7582,3490.21,29,0.4357366771159874,0,BR,0,cat_79af8f3,0.23756392399305071,1790,92,1,,Y,2020-04-19 22:25:06,6.28,87,0
4,,,7,0.0797979797979797,2,BR,4,cat_248bc34,0.51252519812986463,591,27,1,,N,2020-03-12 09:29:33,21.87,9,0
4,0.7892,12902.38,1,0.2265696087352138,146,BR,1,cat_32cdcd6,0.36137649946968153,3077,3,1,,N,2020-04-10 17:50:55,20.74,64,0
4,0.7630,16573.57,20,0.0000000000000000,10,BR,1,cat_a8d092c,0.68990229985607954,208,196,1,,Y,2020-03-23 17:29:07,30.23,62,0
4,0.7870,16734.18,50,0.0371898243640227,26,BR,14,cat_72781ea,0.47325002462658361,4452,245,1,,Y,2020-03-24 11:08:49,64.68,75,0
2,0.7519,23372.66,5,0.0000000000000000,12,BR,7,cat_7a3cbd8,0.48232623138046904,648,82,1,,N,2020-04-20 10:16:39,3.74,90,0
4,0.8813,189249.96,1,0.0000000000000000,1,BR,23,cat_69b7dd8,0.6890920965574594,2998,0,0,,N,2020-03-20 08:17:00,73.52,87,0
2,0.7944,119442.58,3,0.0000000000000000,64,UY,15,cat_638b6b3,0.27510684422282594,2531,34,1,,N,2020-04-09 20:35:55,2.80,8,0
4,0.8152,196907.88,50,0.0844062947067238,272,BR,20,cat_ec81269,0.0020471782055331289,1837,310,1,,Y,2020-03-19 20:35:29,14.96,14,0
4,0.6314,202098.24,50,0.0000000000000000,142,AR,14,cat_d38f912,0.60935704155381387,4042,1796,1,,Y,2020-03-28 14:26:47,65.08,34,0
4,0.8200,18446.42,50,0.0811860218849276,11,BR,1,cat_113f0d2,0.46645076367132177,5480,621,1,,Y,2020-04-08 22:02:27,16.35,66,0
1,0.7731,102669.76,50,0.6441957313899010,0,BR,11,cat_1c7373d,0.82374704308736924,680,679,1,,Y,2020-03-18 06:03:33,8.23,78,0
4,0.6778,631159.71,1,0.0000000000000000,0,AR,2,cat_43b9c10,0.53912145215935681,822,0,1,N,N,2020-03-08 19:52:34,344.78,100,1
4,0.5989,5331.53,50,0.0000000000000000,187,BR,0,cat_0f39406,0.79816839685170038,1282,386,1,N,Y,2020-03-28 22:59:44,60.68,15,0
4,0.8035,953.14,2,0.0000000000000000,86,BR,6,cat_0c79ebe,0.43297730724382077,7420,66,1,,N,2020-03-23 10:31:29,68.62,21,0
4,0.5261,42197.12,5,0.0000000000000000,42,AR,0,cat_26d0c1c,0.41979832203549705,2785,11,1,,N,2020-04-20 09:19:39,73.66,49,0
4,0.5650,90344.23,1,0.5860683760683760,2,AR,21,cat_c6adeb4,0.0069339091524263097,4821,0,1,Y,N,2020-04-12 23:49:56,12.62,59,0
4,0.7491,143608.03,21,0.1159663865546218,8,BR,42,cat_a7d37c4,0.39440139717569878,285,225,1,N,Y,2020-03-21 12:48:11,12.56,20,1
4,0.7812,96496.63,5,0.0000000000000000,0,BR,7,cat_f56e619,0.83674830505389863,751,676,1,Y,Y,2020-04-11 15:54:56,37.72,2,0
4,0.7586,10866153.01,3,0.0000000000000000,0,AR,7,cat_43b9c10,0.26259415322202173,1253,64,1,Y,N,2020-04-12 16:37:31,446.76,11,0
4,0.6802,394.86,30,0.0000000000000000,6,BR,1,cat_71c7811,0.16634282627877184,1349,462,1,,Y,2020-03-17 13:07:32,19.00,83,0
4,0.7988,27922.51,22,0.1075896580483736,4,BR,2,cat_9bacaa5,0.10382090517717657,1563,101,1,Y,N,2020-03-17 20:21:30,25.31,57,0
4,0.8108,724.99,3,0.1419816138917262,4,BR,12,cat_683e26c,0.088415223940728538,3541,51,1,,N,2020-04-14 11:10:19,18.66,23,0
2,1.0000,392.57,12,0.0000000000000000,137,UY,0,cat_43b9c10,0.47700564786356381,4293,11,1,,N,2020-03-18 21:28:13,318.91,57,0
4,0.8074,201715.43,1,0.1075000000000000,31,BR,9,cat_e5e9ab9,0.88033056126822729,3133,5,1,,N,2020-04-19 11:16:47,23.63,52,0
3,0.8022,383191.23,41,0.0000000000000000,213,BR,51,cat_ff61796,0.60090877508259766,2566,134,1,,Y,2020-04-19 14:19:08,23.63,9,0
4,0.7379,57062.08,50,0.0000000000000000,68,BR,2,cat_849549a,0.19852969950384391,4280,863,1,,Y,2020-04-20 08:05:09,13.09,32,0
